st,sex,age,marst,gedu_lvl,tedu_lvl,curr_att,sas,ind_sas,ocu_sas,wrk_365,evr_wrk,ern_reg,ern_self,tothrs_wrk,totadl_wrk,dur_unp,eff_pas,voc,voc_fld,voc_typ
23,1,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
10,2,19,1,10,01,31,,,,,2,0,0,0,0,,,6,,
28,2,38,2,10,01,14,,,,,2,0,0,0,0,,,6,,
20,1,2,1,01,01,05,,,,,,0,0,0,0,,,,,
08,2,42,2,12,01,15,,,,,2,0,0,0,0,,,6,,
27,1,33,2,08,01,12,,,,1,,0,0,32,0,,,1,08,3
08,1,17,1,07,01,26,,,,,2,0,0,0,0,,,6,,
09,2,20,1,08,01,27,,,,,2,0,0,0,0,,,6,,
08,2,52,2,01,01,05,,,,,1,0,0,0,0,,,6,,
24,2,14,1,06,01,25,,,,,2,0,0,0,0,,,6,,
09,1,48,2,06,01,,,,,1,,0,35000,53,0,,,3,,
22,2,1,1,01,01,05,,,,,,0,0,0,0,,,,,
06,1,38,2,07,01,,,,,1,,0,25000,63,0,,,3,,
28,2,40,2,06,01,,,,,1,,0,0,32,0,,,6,,
19,2,57,1,10,01,,,,,1,,5000,0,0,0,,,1,99,2
03,2,54,3,01,01,,,,,,1,0,0,0,0,,,6,,
17,2,23,1,07,01,16,,,,,2,0,0,0,0,5,1,6,,
08,2,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
33,2,11,1,06,01,25,,,,,2,0,0,0,0,,,,,
23,1,65,4,06,01,,,,,,1,0,0,0,0,,,,,
19,1,20,1,08,01,12,,,,1,,0,0,0,0,,,4,,
10,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
16,1,40,2,07,01,,,,,1,,0,16000,51,0,,,3,,
10,1,42,2,01,01,02,,,,1,,0,20000,55,0,,,2,,
24,1,34,1,08,01,12,,,,1,,21500,0,47,0,,,3,,
09,1,19,1,10,01,13,,,,1,,0,0,0,0,,,6,,
10,2,41,2,05,01,,21,47219,512,1,,0,0,14,0,,,6,,
09,2,19,1,10,01,31,,,,,2,0,0,0,0,,,3,,
09,2,40,2,01,01,14,,,,,2,0,0,0,0,,,2,,
24,2,45,2,01,01,,,,,,2,0,0,0,0,,,6,,
09,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
27,2,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
19,2,27,2,12,01,14,,,,,2,0,0,0,0,,,6,,
09,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
23,2,25,2,07,01,12,,,,1,,8000,0,40,0,,,4,,
08,2,49,2,01,01,02,21,01116,611,1,,0,2400,50,9,,,2,,
08,2,13,1,07,01,26,,,,,2,0,0,0,0,,,6,,
33,2,43,2,10,01,14,,,,1,,0,0,29,0,,,6,,
36,2,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,2,45,2,08,01,16,,,,1,,0,9000,31,0,,,5,,
01,2,63,2,08,01,,,,,,2,0,0,0,0,,,,,
24,1,69,2,07,01,,,,,,1,0,0,0,0,,,,,
08,1,40,2,07,01,,21,01412,612,1,,0,7000,80,0,,,2,,
24,1,50,2,10,01,12,,,,1,,0,0,56,0,,,6,,
07,2,32,2,13,01,,,,,,2,0,0,0,0,,,6,,
24,1,18,1,07,01,12,,,,1,,0,0,32,0,,,6,,
17,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
19,2,45,2,05,01,14,,,,,2,0,0,0,0,,,6,,
10,2,4,1,01,01,05,,,,,,0,0,0,0,,,,,
24,2,45,2,01,01,,,,,,2,0,0,0,0,,,6,,
18,2,61,2,05,01,,,,,,2,0,0,0,0,,,,,
19,1,52,2,07,01,12,,,,1,,0,18000,42,0,,,6,,
23,1,31,2,11,11,,,,,1,,20000,0,48,0,,,5,,
23,2,70,2,01,01,,,,,,1,0,0,0,0,,,,,
19,2,49,2,10,01,,,,,,2,0,0,0,0,,,6,,
33,2,10,1,06,01,25,,,,,2,0,0,0,0,,,,,
28,2,35,2,12,01,12,,,,1,,0,0,39,0,,,6,,
20,2,32,2,12,01,14,,,,,2,0,0,0,0,,,6,,
27,1,80,2,07,01,,,,,,1,0,0,0,0,,,,,
21,2,25,1,07,01,12,51,01611,921,1,,0,0,18,0,,,2,,
02,2,19,1,08,01,27,,,,,2,0,0,0,0,,,6,,
10,2,52,2,13,01,12,,,,1,,35000,0,48,0,,,4,,
22,1,41,2,07,01,,,,,1,,40000,0,48,0,,,4,,
21,1,39,2,07,01,12,11,01124,631,1,,0,5000,37,0,,,4,,
09,1,25,2,12,01,16,,,,1,,45000,0,48,0,,,6,,
10,2,26,2,12,01,14,,,,,2,0,0,0,0,,,1,20,3
28,2,46,2,12,01,,,,,,2,0,0,0,0,,,6,,
08,1,27,2,12,01,12,,,,1,,23700,0,48,0,,,6,,
20,1,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
09,1,39,2,08,01,12,,,,1,,0,15000,64,0,,,5,,
08,2,18,1,10,01,15,,,,,2,0,0,0,0,,,3,,
21,1,82,2,07,01,,,,,,1,0,0,0,0,,,,,
07,1,70,2,13,01,,,,,,1,0,0,0,0,,,,,
23,2,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
33,2,22,2,12,01,14,,,,,2,0,0,0,0,,,6,,
29,1,27,1,10,01,12,,,,1,,18000,0,63,0,,,4,,
29,1,19,1,06,01,12,,,,1,,0,0,48,0,,,6,,
24,2,7,1,04,01,24,,,,,2,0,0,0,0,,,,,
21,2,45,2,06,01,,,,,,2,0,0,0,0,,,6,,
18,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
29,2,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
09,1,60,2,07,01,,,,,1,,0,10000,50,0,,,,,
09,1,10,1,05,01,24,,,,,2,0,0,0,0,,,,,
18,1,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
23,1,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
28,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
30,1,42,2,07,01,,,,,1,,28000,0,51,0,,,1,11,3
18,2,28,2,08,01,14,,,,,2,0,0,0,0,,,2,,
03,2,77,3,01,01,,,,,,2,0,0,0,0,,,,,
09,2,20,1,08,01,16,,,,,2,0,0,0,0,,,6,,
27,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
36,1,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
33,1,3,1,01,01,05,,,,,,0,0,0,0,,,,,
32,1,50,2,01,01,,21,56302,512,1,,12800,0,59,0,,,4,,
19,1,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
28,1,54,3,01,01,,,,,1,,0,0,62,0,,,6,,
09,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
09,2,28,2,12,01,14,,,,,2,0,0,0,0,,,6,,
19,2,31,2,13,06,15,,,,1,,0,10500,17,0,,,3,,
33,1,34,2,12,03,,21,01261,921,1,,0,22500,32,0,,,4,,
18,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
29,2,54,2,07,01,,,,,,1,0,0,0,0,,,6,,
23,2,36,2,01,01,04,11,01412,612,1,,0,5600,32,0,,,6,,
09,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
09,1,24,1,06,01,12,,,,1,,0,0,41,0,,,6,,
20,1,13,1,07,01,26,,,,,2,0,0,0,0,,,6,,
19,2,18,1,10,01,14,,,,,2,0,0,0,0,,,6,,
28,1,35,2,06,01,,21,01222,611,1,,0,0,44,0,,,4,,
24,1,28,2,07,01,12,,,,1,,0,0,49,0,,,2,,
18,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
10,1,22,1,07,01,12,,,,1,,0,0,40,0,,,2,,
29,2,47,2,08,01,13,,,,,2,0,0,0,0,,,6,,
03,2,26,2,10,01,14,,,,,2,0,0,0,0,,,4,,
21,1,22,1,10,01,16,,,,1,,7500,0,53,0,,,6,,
29,2,36,2,01,01,,,,,1,,0,0,32,0,,,6,,
09,2,75,2,01,01,,,,,,1,0,0,0,0,,,,,
19,2,72,3,12,01,,,,,,1,0,0,0,0,,,,,
09,1,35,2,07,01,16,11,01111,611,1,,0,0,48,0,,,6,,
19,2,76,3,01,01,,,,,,1,0,0,0,0,,,,,
03,1,62,3,01,01,,,,,,1,0,0,0,0,,,,,
10,1,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
23,1,58,2,13,01,12,,,,1,,0,28640,52,0,,,4,,
27,2,42,2,07,01,,,,,1,,8000,0,54,0,,,4,,
24,2,50,2,12,06,,,,,1,,14000,0,30,0,,,6,,
14,1,38,4,07,01,12,,,,1,,0,0,32,0,,,5,,
23,2,30,2,12,01,15,,,,,2,0,0,0,0,,,6,,
23,1,42,2,08,01,12,,,,1,,0,22500,35,0,,,2,,
08,1,90,2,12,01,,,,,,1,0,0,0,0,,,,,
08,2,21,1,12,01,16,21,01412,612,1,,0,0,21,0,,1,1,13,3
36,2,1,1,01,01,05,,,,,,0,0,0,0,,,,,
09,1,46,2,06,01,,,,,1,,0,0,56,0,,,6,,
10,2,72,2,01,01,,,,,,2,0,0,0,0,,,,,
09,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
18,1,1,1,01,01,05,,,,,,0,0,0,0,,,,,
32,1,45,2,07,01,,,,,1,,15000,0,63,0,,,6,,
09,1,40,2,06,01,16,,,,1,,13000,0,56,0,,,3,,
23,1,21,1,07,01,12,,,,1,,8000,0,38,0,,,3,,
08,2,58,2,01,01,04,,,,,2,0,0,0,0,,,6,,
10,1,69,2,07,01,,11,01199,631,1,,0,5000,19,0,,,,,
08,2,37,2,05,01,12,,,,,2,0,0,0,0,,,3,,
09,2,38,2,01,01,04,,,,,2,0,0,0,0,,,6,,
33,2,3,1,01,01,23,,,,,,0,0,0,0,,,,,
14,1,43,1,08,01,,,,,1,,38840,0,40,0,,,5,,
28,2,30,2,12,01,12,21,01124,611,1,,0,0,0,0,,,6,,
10,2,27,2,07,01,14,,,,,2,0,0,0,0,,,6,,
23,2,45,2,01,01,04,41,42209,931,1,,0,0,61,5,,,2,,
01,1,20,1,08,01,16,,,,1,,20000,0,36,0,,,4,,
09,1,49,2,06,01,12,,,,,1,0,0,0,0,,,6,,
09,2,26,2,10,01,14,,,,,2,0,0,0,0,,,6,,
32,1,55,2,08,01,12,,,,1,,0,3000,24,0,,,2,,
20,2,4,1,01,01,23,,,,,,0,0,0,0,,,,,
33,2,49,2,13,01,12,,,,1,,0,0,0,0,,,6,,
33,2,25,2,08,01,12,41,42204,931,1,,0,0,0,0,,,6,,
23,1,30,2,06,01,,,,,1,,0,0,55,0,,,2,,
20,2,4,1,01,01,05,,,,,,0,0,0,0,,,,,
27,1,32,1,11,01,12,21,01140,611,1,,16000,0,55,0,,,4,,
15,1,32,2,12,01,,,,,1,,25000,0,35,0,,,1,17,1
22,1,33,2,07,01,13,,,,1,,0,19500,38,0,,,2,,
01,2,14,1,06,01,25,,,,,2,0,0,0,0,,,6,,
27,2,34,2,07,01,14,,,,1,,0,0,44,0,,,6,,
32,2,60,1,07,01,,,,,1,,6000,0,54,0,,,,,
32,2,1,1,01,01,05,,,,,,0,0,0,0,,,,,
28,2,3,1,01,01,05,,,,,,0,0,0,0,,,,,
36,1,32,2,08,01,,,,,1,,16000,0,40,0,,,4,,
23,1,69,2,08,01,,,,,,1,0,0,0,0,,,,,
21,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
09,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
27,2,60,3,01,01,,,,,,1,0,0,0,0,,,,,
08,1,19,1,10,01,31,,,,,2,0,0,0,0,,,6,,
28,2,47,2,08,01,,,,,1,,0,6000,58,0,,,6,,
09,2,10,1,06,01,25,,,,,2,0,0,0,0,,,,,
05,1,23,1,08,01,16,,,,1,,0,0,28,0,,,3,,
27,1,65,2,05,01,,,,,,1,0,0,0,0,,,,,
29,2,45,2,10,01,14,,,,,2,0,0,0,0,,,6,,
29,2,28,2,10,01,14,,,,,2,0,0,0,0,,,6,,
10,2,38,2,12,01,14,,,,,2,0,0,0,0,,,6,,
08,1,35,2,07,01,12,11,01111,611,1,,0,15000,76,0,,,2,,
32,1,23,1,11,01,12,,,,2,,12000,0,48,0,,,1,05,3
24,2,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
22,2,23,2,01,01,12,11,02301,621,1,,0,0,28,0,,,2,,
33,1,22,1,12,03,16,,,,,2,0,0,0,0,3,1,6,,
09,1,12,1,05,01,24,,,,,2,0,0,0,0,,,6,,
21,2,64,2,08,01,,,,,1,,0,25000,30,4,,,,,
23,1,39,2,07,01,13,,,,1,,0,8500,53,0,,,2,,
23,2,55,2,01,01,,,,,,2,0,0,0,0,,,6,,
09,1,40,2,01,01,02,51,01611,921,1,,0,0,40,0,,,6,,
17,1,38,2,12,01,12,,,,1,,0,13000,48,0,,,1,13,2
27,2,41,2,06,01,,,,,1,,0,0,35,0,,,6,,
29,2,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
02,2,51,2,01,01,14,,,,1,,0,0,38,0,,,6,,
24,1,3,1,01,01,05,,,,,,0,0,0,0,,,,,
19,2,29,2,07,01,14,,,,,2,0,0,0,0,,,6,,
21,1,53,2,05,01,12,11,01124,611,1,,0,9700,46,0,,,2,,
29,1,55,2,05,01,,,,,1,,0,15000,46,0,,,6,,
24,2,20,1,10,01,12,,,,1,,12000,0,56,0,,,6,,
23,1,44,2,06,01,12,,,,1,,0,25000,64,0,,,3,,
10,1,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
23,1,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
27,2,43,2,13,01,,,,,,2,0,0,0,0,,,6,,
28,1,58,2,08,01,16,,,,1,,0,22000,60,0,,,6,,
23,1,1,1,01,01,05,,,,,,0,0,0,0,,,,,
18,2,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
09,1,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
10,1,50,2,01,01,02,21,47722,522,1,,0,0,63,0,,,2,,
33,1,45,2,10,01,12,,,,1,,22500,0,48,0,,,3,,
24,1,45,2,06,01,12,,,,1,,0,0,32,0,,,6,,
16,1,5,1,04,01,23,,,,,2,0,0,0,0,,,,,
08,1,20,1,10,01,12,,,,1,,0,0,56,0,,,3,,
09,1,25,1,06,01,16,,,,1,,0,6000,59,0,,,2,,
09,2,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
22,2,51,2,01,01,,,,,1,,0,0,59,0,,,2,,
09,1,50,2,13,01,12,,,,1,,70000,0,56,0,,,4,,
27,2,56,2,12,01,,,,,,2,0,0,0,0,,,6,,
08,2,30,2,13,01,,,,,,2,0,0,0,0,,,1,13,2
08,2,73,2,01,01,,,,,,2,0,0,0,0,,,,,
27,1,22,1,08,01,12,,,,1,,10000,0,56,0,,,5,,
07,1,49,2,08,01,12,,,,1,,22000,0,48,0,,,3,,
09,2,16,1,08,01,27,,,,,2,0,0,0,0,,,6,,
09,1,23,2,12,08,16,,,,1,,0,0,0,0,,,6,,
27,2,28,2,07,01,16,,,,,2,0,0,0,0,,,6,,
27,1,41,2,07,01,,,,,1,,0,65000,63,0,,,4,,
03,1,23,1,10,01,15,,,,1,,0,0,8,0,,,4,,
09,1,85,3,01,01,,,,,,1,0,0,0,0,,,,,
33,2,56,3,01,01,,,,,,2,0,0,0,0,,,6,,
06,1,45,2,10,01,,,,,,2,0,0,0,0,,,6,,
23,2,18,1,08,01,27,21,01113,611,1,,0,0,0,0,,,6,,
09,2,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
09,1,33,2,12,01,,,,,1,,0,0,48,0,,,6,,
10,1,65,2,06,01,,,,,,1,0,0,0,0,,,,,
36,2,26,1,12,01,15,,,,,2,0,0,0,0,,,6,,
33,2,22,1,13,01,15,,,,,2,0,0,0,0,,,1,19,2
28,1,77,2,05,01,,,,,,1,0,0,0,0,,,,,
22,1,60,2,05,01,,,,,1,,0,7500,49,0,,,,,
24,2,33,2,10,01,,21,01113,611,1,,0,0,7,0,,,1,10,3
32,2,21,1,12,01,32,,,,,2,0,0,0,0,,,6,,
09,2,42,3,12,01,14,,,,,2,0,0,0,0,,,6,,
18,2,26,1,10,01,15,,,,1,,0,2000,18,0,,,3,,
21,2,70,2,01,01,,,,,,1,0,0,0,0,,,,,
20,1,62,2,01,01,,,,,1,,0,12000,28,12,,,,,
23,1,27,1,10,01,16,,,,1,,0,0,40,0,,,1,12,2
21,1,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
20,1,32,2,10,01,12,11,01124,631,1,,16000,0,44,0,,,3,,
20,2,28,2,12,04,12,,,,1,,18000,0,47,0,,,1,10,3
19,2,22,2,10,01,14,,,,,2,0,0,0,0,,,6,,
10,2,10,1,05,01,24,,,,,2,0,0,0,0,,,,,
16,1,3,1,01,01,05,,,,,,0,0,0,0,,,,,
21,2,32,2,07,01,,11,14105,753,1,,0,1500,6,0,,,4,,
23,1,34,2,12,01,,,,,1,,26000,0,36,5,,,4,,
19,2,19,1,10,01,42,,,,,2,0,0,0,0,,,6,,
22,1,14,1,07,01,16,,,,,2,0,0,0,0,,,6,,
01,1,2,1,01,01,05,,,,,,0,0,0,0,,,,,
24,1,26,2,08,01,12,,,,1,,0,28500,62,0,,,3,,
27,1,52,2,08,01,12,,,,1,,0,12500,40,0,,,6,,
14,2,67,3,01,01,,,,,,1,0,0,0,0,,,,,
08,1,30,2,01,01,,,,,1,,0,0,70,0,,,6,,
32,1,11,1,06,01,25,,,,,2,0,0,0,0,,,,,
06,2,52,2,01,01,,,,,1,,0,5300,48,0,,,2,,
12,2,32,1,08,01,12,,,,1,,0,0,22,0,,,3,,
24,2,20,2,07,01,14,,,,,2,0,0,0,0,,,6,,
24,2,48,2,01,01,,,,,,2,0,0,0,0,,,6,,
20,1,30,2,07,01,12,21,01412,612,1,,0,0,46,0,,,6,,
36,1,37,2,13,01,12,,,,1,,0,18000,31,0,,,2,,
27,1,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
32,2,38,2,07,01,14,,,,,2,0,0,0,0,,,6,,
03,2,54,2,01,01,12,,,,,2,0,0,0,0,,,6,,
09,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
23,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
03,1,55,2,08,01,12,,,,1,,15000,0,72,0,,,4,,
21,1,21,2,06,01,14,11,01161,611,1,,0,0,0,0,,,2,,
09,1,1,1,01,01,05,,,,,,0,0,0,0,,,,,
09,2,32,2,10,01,,11,14105,753,1,,0,3500,12,0,,,3,,
22,2,17,1,07,01,14,,,,,2,0,0,0,0,,,6,,
21,2,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
06,2,15,1,07,01,26,,,,,2,0,0,0,0,,,6,,
06,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
08,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
22,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
33,2,13,1,07,01,26,,,,,2,0,0,0,0,,,6,,
28,2,37,2,08,01,,,,,,2,0,0,0,0,,,6,,
18,2,40,2,07,01,12,,,,1,,0,12500,56,0,,,3,,
08,2,16,1,07,01,26,,,,,2,0,0,0,0,,,6,,
19,1,31,1,10,01,,,,,1,,42000,0,35,0,,,1,99,3
07,1,24,1,10,01,29,,,,,2,0,0,0,0,,,6,,
33,1,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
36,2,22,1,08,01,14,,,,,2,0,0,0,0,,,3,,
09,2,50,2,01,01,,11,01412,612,1,,0,5000,42,0,,,2,,
08,1,75,3,01,01,,,,,,1,0,0,0,0,,,,,
23,1,30,1,13,01,16,,,,,2,0,0,0,0,,,6,,
12,2,4,1,04,01,23,,,,,,0,0,0,0,,,,,
23,2,46,2,01,01,,,,,1,,0,0,11,0,,,6,,
08,2,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
10,1,67,2,01,01,,,,,,1,0,0,0,0,,,,,
28,1,31,2,10,01,,11,75000,225,1,,0,19800,41,0,,,2,,
09,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
21,2,45,2,08,01,14,,,,,2,0,0,0,0,,,6,,
09,1,23,1,08,01,16,51,41001,931,1,,0,0,42,0,,,6,,
10,2,50,2,07,01,,,,,,2,0,0,0,0,,,6,,
09,1,18,1,10,01,16,,,,1,,0,0,53,0,,,2,,
09,2,3,1,01,01,05,,,,,,0,0,0,0,,,,,
29,1,45,2,05,01,12,51,01611,921,1,,0,4000,26,0,,,6,,
17,1,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
21,1,64,2,01,01,,,,,1,,0,0,56,0,,,,,
10,2,8,1,05,01,24,,,,,2,0,0,0,0,,,,,
09,1,22,1,07,01,12,,,,1,,0,0,56,0,,,6,,
04,1,5,1,04,01,23,,,,,2,0,0,0,0,,,,,
19,1,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
10,1,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
19,1,30,2,08,01,12,21,01124,611,1,,0,0,49,0,,,2,,
19,2,25,1,10,01,31,,,,,2,0,0,0,0,,,6,,
19,2,36,2,01,01,02,,,,1,,0,4000,42,0,,,4,,
06,2,28,2,11,01,14,,,,,2,0,0,0,0,,,6,,
33,1,20,1,12,01,15,,,,1,,0,0,23,0,,,6,,
09,2,66,3,01,01,,,,,,1,0,0,0,0,,,,,
03,1,55,2,01,01,,11,77303,112,1,,0,25000,80,0,,,6,,
14,2,26,1,12,01,32,,,,,2,0,0,0,0,,,6,,
23,2,28,2,12,16,15,,,,,2,0,0,0,0,,,6,,
13,2,38,2,06,01,14,,,,,2,0,0,0,0,,,6,,
27,1,2,1,01,01,05,,,,,,0,0,0,0,,,,,
27,2,35,2,10,01,12,,,,1,,0,0,36,0,,,6,,
27,2,1,1,01,01,05,,,,,,0,0,0,0,,,,,
27,2,32,2,13,13,12,,,,1,,18000,0,34,0,,,6,,
22,2,11,1,05,01,24,,,,,2,0,0,0,0,,,,,
05,2,62,2,01,01,,,,,,2,0,0,0,0,,,,,
10,1,62,2,01,01,,,,,1,,0,9000,47,0,,,,,
18,2,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
22,1,42,2,08,01,,,,,1,,0,12500,50,0,,,3,,
18,2,30,2,13,01,14,,,,,2,0,0,0,0,,,6,,
18,2,45,2,06,01,,11,01132,631,1,,0,0,0,0,,,2,,
33,2,24,1,13,06,12,,,,1,,16000,0,40,0,,,4,,
09,2,7,1,05,01,24,,,,,2,0,0,0,0,,,,,
07,1,62,3,12,01,,,,,,1,0,0,0,0,,,,,
18,2,18,1,07,01,14,,,,,2,0,0,0,0,5,7,6,,
27,1,14,1,07,01,26,,,,,2,0,0,0,0,,,6,,
20,2,1,1,01,01,05,,,,,,0,0,0,0,,,,,
05,1,70,3,06,01,,,,,,1,0,0,0,0,,,,,
02,2,27,4,10,01,15,21,01500,633,1,,0,0,0,0,,,6,,
36,2,42,1,13,03,14,,,,,2,0,0,0,0,,,6,,
33,2,65,3,06,01,,,,,1,,0,6100,12,0,,,,,
33,2,49,2,05,01,12,,,,1,,0,1800,26,0,,,3,,
22,2,20,2,12,01,14,,,,,2,0,0,0,0,,,6,,
06,2,25,1,12,01,32,,,,,2,0,0,0,0,,,6,,
20,2,50,2,08,01,,,,,,2,0,0,0,0,,,6,,
07,2,6,1,05,01,24,,,,,2,0,0,0,0,,,,,
07,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
09,1,28,2,10,01,16,,,,1,,0,12500,56,0,,,4,,
09,1,48,2,01,01,,51,01140,921,1,,0,0,40,0,,,6,,
24,1,18,1,10,01,31,,,,,2,0,0,0,0,,,6,,
27,1,5,1,01,01,24,,,,,2,0,0,0,0,,,,,
32,1,52,1,05,01,,,,,,2,0,0,0,0,,,6,,
23,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
09,1,11,1,05,01,24,,,,,2,0,0,0,0,,,,,
33,2,29,2,13,01,14,,,,,1,0,0,0,0,,,6,,
22,1,55,2,01,01,12,,,,1,,0,0,33,0,,,4,,
18,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
21,2,45,2,01,01,03,,,,1,,0,0,0,0,,,6,,
24,1,21,1,10,01,31,,,,,2,0,0,0,0,,,6,,
10,1,39,2,08,01,,,,,1,,0,0,40,0,,,6,,
10,1,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
10,2,55,2,01,01,04,21,01412,613,1,,0,0,16,8,,,6,,
06,1,39,2,10,01,12,,,,1,,0,75000,28,0,,,2,,
21,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
27,2,17,1,08,01,16,,,,,2,0,0,0,0,,,6,,
09,2,38,2,01,01,05,,,,1,,0,0,6,0,,,6,,
19,1,35,2,10,01,12,,,,1,,0,0,36,0,,,3,,
33,2,22,2,10,01,14,,,,,1,0,0,0,0,,,6,,
09,2,25,2,06,01,16,,,,1,,0,0,0,0,,,6,,
09,2,23,1,07,01,12,,,,1,,0,0,0,0,,,6,,
10,1,18,1,10,01,31,,,,,2,0,0,0,0,,,6,,
33,1,9,1,05,01,24,,,,,2,0,0,0,0,,,,,
27,1,40,2,13,16,12,,,,1,,30000,0,48,0,,,1,13,3
27,2,30,2,10,01,12,,,,1,,0,6000,24,0,,,3,,
22,2,53,2,05,01,16,,,,,2,0,0,0,0,,,6,,
23,2,19,1,08,01,13,,,,,2,0,0,0,0,,,6,,
27,1,33,1,12,01,16,,,,,1,0,0,0,0,3,7,6,,
22,2,13,1,06,01,25,,,,,2,0,0,0,0,,,6,,
01,2,55,3,01,01,02,11,01412,632,1,,0,3000,16,0,,,6,,
28,1,55,2,07,01,,51,52109,933,1,,0,0,62,0,,,6,,
01,1,35,2,06,01,12,11,01241,611,1,,0,0,26,0,,,5,,
28,1,3,1,01,01,05,,,,,,0,0,0,0,,,,,
08,2,20,2,08,01,14,,,,,2,0,0,0,0,,,6,,
10,2,32,2,07,01,,,,,,2,0,0,0,0,,,6,,
20,1,37,2,12,08,,12,47213,522,1,,0,19000,30,0,,4,1,12,3
01,1,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
29,2,26,2,06,01,16,,,,,1,0,0,0,0,,,6,,
10,1,65,2,08,01,,,,,1,,0,15000,39,9,,,,,
09,1,31,2,07,01,12,,,,1,,20000,0,55,0,,,4,,
12,1,65,2,01,01,,,,,1,,0,15500,41,0,,,,,
16,2,43,2,01,01,02,,,,1,,0,0,35,8,,,6,,
09,2,2,1,01,01,05,,,,,,0,0,0,0,,,,,
28,1,48,2,08,01,,,,,1,,0,0,0,0,,,3,,
10,2,17,1,08,01,27,,,,,2,0,0,0,0,,,6,,
23,2,72,3,01,01,,,,,,2,0,0,0,0,,,,,
24,2,26,2,05,01,12,,,,1,,0,0,56,0,,,6,,
36,2,5,1,01,01,23,,,,,2,0,0,0,0,,,,,
20,2,40,2,01,01,04,,,,,2,0,0,0,0,,,6,,
02,2,53,2,01,01,04,,,,1,,0,5000,37,0,,,2,,
33,2,14,1,08,01,27,,,,,2,0,0,0,0,,,6,,
09,2,53,2,07,01,,,,,,2,0,0,0,0,,,6,,
03,2,38,2,01,01,04,,,,,1,0,0,0,0,,,6,,
10,2,23,1,12,01,16,,,,,2,0,0,0,0,3,7,6,,
32,2,87,3,01,01,,,,,,1,0,0,0,0,,,,,
23,1,35,2,08,01,12,,,,1,,10000,0,60,0,,,5,,
09,1,34,2,13,01,,,,,1,,0,45000,70,0,,,6,,
10,1,28,2,07,01,12,,,,1,,12000,0,59,0,,,4,,
23,1,12,1,06,01,25,,,,,2,0,0,0,0,,,6,,
19,2,38,2,06,01,,,,,,2,0,0,0,0,,,6,,
